url,method,req_headers,req_hash,resp_headers,resp_hash,status
http://web/upload/flowers/flweofoee.128_128.jpg,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/pictures/recent.php
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=89
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:34:31 GMT
Accept-Ranges:bytes
ETag:""3c1d-547939fb8b440""
Content-Length:15389
Content-Type:image/jpeg
",7e129e0bbb863976449db3222dba9d0d4f5eec34568417e96ab615e4f7981ee1790944f510629e1b701ae68b35b272656ced86d6fea3a727adec1063e078f609,200
http://web/users/sample.php?userid=1,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=95
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:34:35 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:981
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",47f4017d15f0e59b997fe4efa4225a1b1ccc61eb7c0c598733b69aab0abd3231858ab14d4d4f0431824ccf105c7796938f7f3abc9c5ba001b003ddb810b01c27,200
http://web/,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/calendar.php
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=93
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:34:36 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:1283
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",5ffec1a2d3ab1ddbb817f36a448f160db8a8290b05d0a780c708cd861db7dba6b99c954468d40f7b117d9d6ec39880abf7a17ba2765b6ba971f18de0b961378a,200
http://web/tos.php,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=91
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:34:38 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:10224
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",daf31d3c20a919e003269d3b2ee172934ccf0eb5ca29341b764118c8c127cb3f240e4a36a849a2a6a536d53fde6ba905b6380f07866633bc10e0ec862441644b,200
http://web/,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=95
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:34:28 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:1284
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",87f1b9d81105a90a4e055d68c92ba8ef9ea180d4e882b508e973ca5132798195087c95b2c29e4f4641001aa8287f04a94d34c353f4cba1eb97b400b329761e50,200
http://web/users/login.php,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=93
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:34:29 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:977
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",d9eaecdb0ba589ad07db4d695415c05930787bf0f344dfd477e373f58df709b8cc070386fcd0450337e484f2aabf9c4361252c7d24aeee2deefeea5b16379f11,200
http://web/images/menu/menu_tabs.gif,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/css/stylings.css
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=98
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:34:26 GMT
Accept-Ranges:bytes
ETag:""f78-547939fb8b440""
Content-Length:3960
Content-Type:image/gif
",3eb49ef7e8e7e02a1bff29ac33707f5a473495974c0f3cc1937f03198075c0d2b0aaf7f2937030c43b34c560f19c5c6502345d5af0ac36b7e66d8deea4ef55d4,200
http://web/favicon.ico,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=97
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Date:Mon, 11 May 2026 21:34:26 GMT
Content-Length:277
Content-Type:text/html; charset=iso-8859-1
",7cda8cf4cc94218cf444e131839ad94dc4c4fe0fa9124de62f58b4de30050c4523a5aa7427bf6f1c227a2f180045b7abaeb83f0fe4df11846cc2e684578ac6a7,404
http://web/guestbook.php,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/pictures/recent.php
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=98
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:34:32 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:999
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",9023489c97c90e541fe8b9496c9ef8f678c20d6a8f2dfe586f73762dc0e254df2faefeb0e20afe617bd6f331c602e6b129b4ba1743bc98b554fc4368e15c8d24,200
http://web/images/search_button_white.gif,GET,"Cookie:PHPSESSID=7f3dr32b0hj24svlufdnhp59f3
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=98
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:34:26 GMT
Accept-Ranges:bytes
ETag:""1fc-547939fb8b440""
Content-Length:508
Content-Type:image/gif
",c3542cdf07970477cd82086f3e0968a355533cde628c45a2018ac340357b7d2ee35b6e4bf7915290f24a679250722d300985f0ea7b2482b30ac4f8447b2f35c8,200
