url,method,req_headers,req_hash,resp_headers,resp_hash,status
http://web/,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/calendar.php
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=94
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:17:06 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:1284
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",764ff3626ea5e0fd39bb10a782397d424c2bb0d85bce540d240fa0f79a18f5119723e75c05c543e70295263b3b69eea4f48ca37431ce57c5da2914a4938b7a6f,200
http://web/upload/house/hodjjgld.128_128.jpg,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/pictures/recent.php
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=90
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:17:01 GMT
Accept-Ranges:bytes
ETag:""2f6e-547939fb8b440""
Content-Length:12142
Content-Type:image/jpeg
",d78d726ba03cd4ab6cfb2ff024e33ec7f851cdd7cf3389acb2ab700df6399122ee3bc74dc664abba8ea40f4d49e5c03e3def6eae872504e6aba993ed1b3b2fc0,200
http://web/css/stylings.css,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:text/css,*/*;q=0.1
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=100
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:16:55 GMT
Accept-Ranges:bytes
ETag:""c29-547939fb8b440-gzip""
Content-Encoding:gzip
Vary:Accept-Encoding
Content-Length:838
Content-Type:text/css
",e6142d743628221ad60b6d12a0b444a077ed8ede2504b511ffffde908ffe459f09875b3901f9a63ec228906521c445248f9277e14f591205808d8dfc200df823,200
http://web/upload/doggie/Dog.jpg.128_128.jpg,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/users/sample.php?userid=1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Server:Apache/2.4.7 (Ubuntu)
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:17:01 GMT
Accept-Ranges:bytes
ETag:""30b7-547939fb8b440""
Content-Length:12471
Content-Type:image/jpeg
",69d56f0425632e752413df2dedbeab35c78b04f88b4b5e0c3ff3c082644643ba0b4ecff40c05ff2c89177b1d27351cfad091a14195a74b8f1a0a38960c402f09,200
http://web/tos.php,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=92
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:17:07 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:10225
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",6c6ba3fa6a618b7a7a4d8088044ed6a41ac4bc170f286497be0fbf68f64e42cd0cc3cb565f8bf83d3795d23f1c5ec03b44791387bd51087462618199130d0e00,200
http://web/upload/house/My_House.128_128.jpg,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/pictures/recent.php
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=89
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:17:01 GMT
Accept-Ranges:bytes
ETag:""359b-547939fb8b440""
Content-Length:13723
Content-Type:image/jpeg
",8c4f3e706b9e8b7f56594f846de689869eda70bf37f962ef75d26f1490ef415896dc9f7a3a8e5b263ccc541d9cd895f8851a47300c6d8ce6b7def2d21eb2bcde,200
http://web/users/login.php,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/guestbook.php
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=98
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:17:02 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Content-Encoding:gzip
Vary:Accept-Encoding
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:976
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Content-Type:text/html
",742166e9b2ec64c6a2532df6794ffe31491c140041ecf7b0e30f5d329d9b82a1fe0cec1c63aff6ec05cec4e1df3c0695cc8963aa05d87d23a075eb468caa3aa8,200
http://web/upload/toga/togasfs.128_128.jpg,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/pictures/recent.php
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=100
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:17:01 GMT
Accept-Ranges:bytes
ETag:""321f-547939fb8b440""
Content-Length:12831
Content-Type:image/jpeg
",f9e00cc601dc7ed7b36ceb20d99655fbfae55b276341df50cc847ccbc4692a94cd49e6eb38bef9d2fc13a1e4900795b7234110c8ba66bf9a7b7f0d12f264bf16,200
http://web/users/home.php,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.9
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/
Upgrade-Insecure-Requests:1
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=95
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Pragma:no-cache
Date:Mon, 11 May 2026 21:16:58 GMT
Cache-Control:no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Expires:Thu, 19 Nov 1981 08:52:00 GMT
Content-Length:41
X-Powered-By:PHP/5.5.9-1ubuntu4.29
Location:/users/login.php
Content-Type:text/html
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,303
http://web/upload/flowers/flweofoee.128_128.jpg,GET,"Cookie:PHPSESSID=bgatej36qtfreildbengj8gf13
Accept:image/avif,image/webp,image/apng,image/*,*/*;q=0.8
User-Agent:Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36
Referer:http://web/pictures/recent.php
",cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e,"Keep-Alive:timeout=5, max=100
Server:Apache/2.4.7 (Ubuntu)
Connection:Keep-Alive
Last-Modified:Thu, 02 Feb 2017 22:24:09 GMT
Date:Mon, 11 May 2026 21:17:01 GMT
Accept-Ranges:bytes
ETag:""3c1d-547939fb8b440""
Content-Length:15389
Content-Type:image/jpeg
",7e129e0bbb863976449db3222dba9d0d4f5eec34568417e96ab615e4f7981ee1790944f510629e1b701ae68b35b272656ced86d6fea3a727adec1063e078f609,200
